Pattern;Times;Ontologies;Structures
Pattern 1;2;1;saref.rdf-8;saref.rdf-9
Pattern 2;8;8;saref.rdf-19;saref4agri.rdf-41;saref4auto.rdf-103;saref4bldg.rdf-305;saref4city.rdf-31;saref4envi.rdf-52;saref4watr.rdf-32;saref4wear.rdf-19
Pattern 3;8;8;saref.rdf-20;saref4agri.rdf-42;saref4auto.rdf-102;saref4bldg.rdf-308;saref4city.rdf-32;saref4envi.rdf-54;saref4watr.rdf-30;saref4wear.rdf-15
Pattern 4;4;4;saref.rdf-21;saref4agri.rdf-48;saref4city.rdf-35;saref4wear.rdf-16
Pattern 5;8;8;saref.rdf-22;saref4agri.rdf-44;saref4auto.rdf-101;saref4bldg.rdf-307;saref4city.rdf-36;saref4envi.rdf-49;saref4watr.rdf-28;saref4wear.rdf-17
Pattern 6;8;8;saref.rdf-23;saref4agri.rdf-43;saref4auto.rdf-105;saref4bldg.rdf-304;saref4city.rdf-29;saref4envi.rdf-48;saref4watr.rdf-29;saref4wear.rdf-18
Pattern 7;5;5;saref.rdf-24;saref4agri.rdf-47;saref4city.rdf-30;saref4watr.rdf-27;saref4wear.rdf-13
Pattern 8;8;8;saref.rdf-25;saref4agri.rdf-46;saref4auto.rdf-99;saref4bldg.rdf-306;saref4city.rdf-33;saref4envi.rdf-51;saref4watr.rdf-26;saref4wear.rdf-14
Pattern 9;3;3;saref4agri.rdf-38;saref4city.rdf-28;saref4watr.rdf-25
Pattern 10;3;3;saref4agri.rdf-39;saref4auto.rdf-96;saref4city.rdf-27
Pattern 11;4;4;saref4agri.rdf-45;saref4auto.rdf-100;saref4envi.rdf-50;saref4watr.rdf-31
Pattern 12;5;5;saref4agri.rdf-49;saref4auto.rdf-107;saref4city.rdf-39;saref4watr.rdf-35;saref4wear.rdf-22
Pattern 13;2;2;saref4agri.rdf-50;saref4city.rdf-40
Pattern 14;5;5;saref4agri.rdf-51;saref4auto.rdf-108;saref4city.rdf-38;saref4watr.rdf-34;saref4wear.rdf-20
Pattern 15;5;5;saref4agri.rdf-52;saref4auto.rdf-106;saref4city.rdf-37;saref4watr.rdf-33;saref4wear.rdf-21
Pattern 16;4;4;saref4auto.rdf-93;saref4city.rdf-23;saref4watr.rdf-23;saref4wear.rdf-10
Pattern 17;4;4;saref4auto.rdf-94;saref4city.rdf-24;saref4watr.rdf-24;saref4wear.rdf-11
Pattern 18;4;4;saref4auto.rdf-95;saref4city.rdf-25;saref4watr.rdf-22;saref4wear.rdf-12
Pattern 19;2;2;saref4city.rdf-7;saref4wear.rdf-1
Pattern 20;2;2;saref4city.rdf-8;saref4watr.rdf-1
Pattern 21;2;2;saref4city.rdf-9;saref4watr.rdf-2
Pattern 22;2;2;saref4city.rdf-10;saref4watr.rdf-11
Pattern 23;2;2;saref4city.rdf-11;saref4watr.rdf-7
Pattern 24;2;2;saref4city.rdf-12;saref4watr.rdf-8
Pattern 25;2;2;saref4city.rdf-13;saref4watr.rdf-9
Pattern 26;2;2;saref4city.rdf-14;saref4watr.rdf-6
Pattern 27;2;2;saref4city.rdf-15;saref4watr.rdf-12
Pattern 28;2;2;saref4city.rdf-16;saref4watr.rdf-3
Pattern 29;2;2;saref4city.rdf-17;saref4watr.rdf-10
Pattern 30;2;2;saref4city.rdf-18;saref4watr.rdf-4
Pattern 31;2;2;saref4city.rdf-19;saref4watr.rdf-5
